pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.529963641,818,3,0.006009484,8,0.354656366,418,2,17,3
7.588451679,895,2.35,0.003400052,8,0.409592732,425,2,19,3
7.502941226,873,0.98,0.014020402,6,0.326111561,419,4,20,3
7.558889071,669,1.28,0.012396432,8,0.371417535,429,4,20,3
7.567696942,850,0.91,0.024130821,6,0.388085487,415,2,11,3
7.513480859,684,1.47,0.011627732,8,0.398745128,402,4,17,3
7.558367614,956,3.37,0.010776706,6,0.305097891,393,2,20,2
7.520689934,681,3.01,0.019765685,6,0.366384875,424,3,1,3
7.59465088,924,3.83,0.02975667,7,0.371068976,407,4,8,3
7.563855881,937,1.94,0.008150116,8,0.406902122,429,4,15,3
7.562759638,847,3.3,0.004486282,7,0.349499304,422,1,13,3
7.510057592,978,0.34,0.00671998,6,0.360016854,405,4,2,3
7.564053025,762,0.99,0.010239384,7,0.39892597,406,4,3,3
7.51457808,639,2.57,0.01865173,6,0.351015918,430,3,20,3
7.520132769,680,3.22,0.011827401,6,0.358231311,404,3,4,3
7.570758034,912,2.02,0.001070492,7,0.372123477,422,2,14,3
7.55841707,777,1.49,0.008051152,6,0.403037201,398,4,3,0
7.512884567,947,1.7,0.025948247,6,0.302877302,429,1,18,3
7.53702286,624,3.31,0.021805812,7,0.310248195,423,4,2,3
7.58118873,773,1.62,0.004651045,6,0.362093069,408,3,18,3
7.520126088,690,2.68,0.020026008,7,0.32891513,412,1,5,3
7.528122387,972,0.18,0.006304965,6,0.364816051,403,3,10,3
7.545597416,936,2.22,0.006149834,7,0.372226617,408,1,10,3
7.594688243,622,2.05,0.012678147,8,0.363685912,415,3,11,3
7.524056811,667,3.66,0.020568565,7,0.375600522,416,1,5,3
7.573888949,890,3.62,0.001778579,7,0.353090644,421,4,14,3
7.505048411,809,1.97,0.012593063,8,0.362473737,392,4,13,4
7.528999268,665,0.74,0.005684775,8,0.409235804,423,3,18,3
7.596918953,805,0.47,0.021445295,7,0.406692194,426,3,2,3
7.578788488,631,3.86,0.01512398,7,0.303720984,402,3,19,3
7.535648889,930,1.99,0.016462376,6,0.398360061,416,4,17,3
7.593938455,659,1.09,0.005524738,7,0.302920772,405,4,17,3
7.558259233,950,2.04,0.017164842,8,0.336707092,407,1,14,3
7.527285719,923,2.63,0.025481956,7,0.345595148,428,1,11,3
7.542015755,761,1.35,0.013154556,7,0.358170419,428,4,18,3
7.518704659,715,2.1,0.027369509,7,0.341820499,394,4,17,4
7.557867648,789,3.07,0.002786124,8,0.323548639,391,4,15,1
7.564256881,633,0.38,0.003369521,6,0.368428765,423,1,5,3
7.572764473,649,0.41,0.005405849,8,0.366361615,394,3,20,4
7.575719845,918,4.11,0.02097867,8,0.302602343,428,2,6,3
7.576902048,796,1.45,0.000278345,7,0.352534381,392,3,18,1
7.52318448,734,2.79,0.028223793,6,0.403412306,423,3,14,3
7.548335992,712,0.46,0.021245138,8,0.395198109,393,4,11,4
7.514908283,843,2.57,0.015614827,6,0.357120599,409,2,20,3
7.597714764,750,4.02,0.027852227,7,0.386815605,397,1,16,4
7.527908901,652,0.26,0.01158182,7,0.317711673,393,3,13,4
7.545196586,725,3.65,0.011931447,8,0.32093983,407,1,8,3
7.510390469,701,0.32,0.022400122,6,0.323388991,427,4,16,3
7.512712857,840,2.95,0.018013233,6,0.394502985,423,4,1,3
7.506137098,673,3.93,0.017675431,6,0.394266081,415,2,14,3
7.572381945,875,0.59,0.001453448,6,0.335292979,404,1,16,3
7.582468243,964,3.33,0.015837308,7,0.335482707,405,3,10,3
7.575153613,642,1.93,0.026179534,6,0.366376397,417,1,10,3
7.5118386,831,4.08,0.00309408,7,0.365789159,416,1,19,3
7.575362685,714,3.38,0.004797712,8,0.373683619,409,1,13,3
7.540948045,868,3.38,0.015652343,6,0.404441512,419,4,16,3
7.591833647,866,3.77,0.020948447,8,0.320261167,430,4,3,3
7.546935956,703,3.06,0.027394554,8,0.361834527,421,3,19,3
7.517264733,870,4.15,0.008501108,7,0.322049089,407,1,18,3
7.598886218,884,0.86,0.00674735,8,0.303310221,420,4,1,3
7.587747785,864,2.81,0.010143758,7,0.34221915,397,4,1,4
7.504869138,775,2.79,0.028475883,8,0.332427222,424,3,14,3
7.501336087,939,2.19,0.004362519,6,0.347757539,418,2,10,3
7.560588335,803,1.12,0.006674271,6,0.357437587,394,2,16,4
7.591266094,907,3.35,0.006973219,6,0.344109522,421,2,4,3
7.514622794,728,1.81,0.016320993,8,0.404019294,393,4,20,0
7.559374007,639,2.05,0.004125513,8,0.406612949,427,3,16,3
7.527434632,838,3.43,0.009520473,8,0.329062427,417,2,9,3
7.551122923,693,3.16,0.02323336,8,0.350770041,425,3,10,3
7.54559386,724,0.38,0.017831808,6,0.322806844,390,2,9,4
7.534219797,676,2.19,0.00472289,7,0.30268799,424,2,3,3
7.553835283,911,3.76,0.011063948,6,0.394393104,413,1,13,3
7.570153258,839,1.99,0.006568722,6,0.347508247,425,4,20,3
7.591886521,833,2.71,0.013854837,7,0.326479428,416,2,5,3
7.570511141,922,1.23,0.026512859,8,0.344436326,403,2,12,3
7.557470403,893,3.1,0.00483551,8,0.363087947,430,1,20,3
7.530014043,865,2,0.011043809,8,0.313512454,394,4,7,4
7.577254593,828,0.59,0.001343623,7,0.37929522,411,3,16,3
7.562349425,961,0.21,0.029497055,6,0.338969105,418,2,6,3
7.528958143,671,0.28,0.024238072,8,0.345319156,416,4,4,3
7.58844431,740,3.3,0.029218069,8,0.402718974,420,1,18,3
7.538654123,903,2.57,0.013136932,8,0.391718319,393,1,9,2
7.541204436,785,2.29,0.026786178,8,0.383337635,394,1,20,4
7.532147955,831,0.69,0.012347261,8,0.404605885,402,2,4,3
7.562626563,667,2.47,0.005833838,8,0.364772454,390,2,5,4
7.529509247,643,1.98,0.016448681,6,0.38788352,409,1,19,3
7.546194486,645,3.6,0.011890134,8,0.363873467,393,1,1,4
7.586231706,783,2.68,0.015495837,7,0.334020408,404,3,12,3
7.587855785,919,1.52,0.025589159,8,0.362801583,402,2,17,3
7.545583114,716,1.27,0.001486761,6,0.371872409,413,4,16,3
7.596617796,809,3.08,0.003555665,6,0.4059373,400,2,3,3
7.535890499,950,0.38,0.014252334,8,0.362875727,421,4,13,3
7.567231764,669,3.68,0.010136513,8,0.373664384,409,3,1,3
7.517590787,631,1.07,0.02533833,6,0.395107577,407,4,12,3
7.588821051,820,4.1,0.029948204,6,0.30210216,424,1,4,3
7.547389224,645,3.59,0.02592639,8,0.324579624,396,2,10,4
7.567696785,785,3.76,0.020893603,8,0.365889569,407,1,7,3
7.533881117,676,1.28,0.028822676,7,0.371941468,398,3,1,4
7.544516705,781,1.49,0.01582544,8,0.382730087,425,2,5,3
7.561431966,861,3.23,0.002269462,7,0.317521118,422,2,17,3
7.50622551,806,3.45,0.007240738,6,0.335803236,404,2,8,3
7.588021184,632,3.33,0.001628637,8,0.329926319,423,4,4,3
7.575156375,909,3.77,0.021735363,7,0.342540629,408,1,14,3
7.564889635,675,0.87,0.024516251,8,0.304515124,391,2,5,4
7.583314859,752,0.97,0.020497483,7,0.390135993,397,2,20,4
7.564360865,876,0.3,0.002830157,6,0.395144065,414,1,2,3
7.594022322,642,1.8,0.024362533,6,0.37954875,414,2,5,3
7.57239812,785,2.9,0.000673688,7,0.407626662,401,4,8,3
7.515523395,889,0.51,0.003030481,8,0.323907281,406,2,7,3
7.577818795,952,2.98,0.028994185,6,0.338355696,403,2,18,3
7.579444599,885,1.93,0.000425901,8,0.395730669,393,2,17,1
7.563565748,789,2.91,0.007345238,7,0.312166557,415,2,10,3
7.591863764,744,2.5,0.024980542,8,0.370782535,391,2,18,4
7.543876562,838,2.05,0.001882143,6,0.390944156,414,1,18,3
7.580032898,709,2.88,0.009103401,6,0.38088597,408,2,16,3
7.545183725,651,1.23,0.002024968,7,0.336356601,425,1,5,3
7.580207415,806,3.2,0.005460756,6,0.395788506,394,3,8,4
7.537247754,890,1.33,0.027694115,7,0.398670001,412,2,11,3
7.592780898,811,2.29,0.011725313,6,0.301349365,399,1,13,4
7.538743386,760,3.22,0.027960545,7,0.312627091,408,2,5,3
7.566741299,927,2.05,0.013252026,6,0.353780071,396,2,9,2
7.548860955,629,2.41,0.008136592,8,0.354561455,409,2,15,3
7.564709412,757,2.16,0.008190187,8,0.345341387,399,2,17,4
7.566428955,726,3.4,0.005934831,7,0.375662684,429,4,18,3
7.553707605,725,3.53,0.028619259,6,0.363808389,401,1,4,3
7.508532263,651,1.78,0.007808745,8,0.393877157,398,1,16,4
7.551431151,704,0.93,0.015875422,8,0.320360107,390,1,15,4
7.558338305,944,1.35,0.00260179,6,0.352918142,397,2,16,2
7.588946715,946,0.8,0.000637566,8,0.317337527,407,2,10,3
7.560453135,832,1.33,0.013396747,7,0.362951286,410,3,8,3
7.566792764,804,0.51,0.02032433,7,0.380936041,429,2,8,3
7.530676686,749,1.32,0.024418538,6,0.399888192,399,1,15,4
7.552889888,755,0.43,0.011188779,6,0.335443606,405,1,20,3
7.500429715,939,4.07,0.015292951,7,0.361979444,422,3,13,3
7.561444302,924,3.38,0.022020037,8,0.3112556,406,2,7,3
7.542048193,955,1.95,0.026192924,7,0.329484163,411,1,9,3
7.560093965,924,1.49,0.012977098,6,0.332868856,424,3,4,3
7.541074453,633,2.6,0.01292985,6,0.396896198,396,2,16,4
7.598671947,925,1.89,0.015762691,6,0.367367192,393,1,20,2
7.593225695,775,1.44,0.003490024,7,0.40893129,400,1,12,3
7.556789988,895,0.82,0.022977066,6,0.306254588,421,4,18,3
7.515794149,797,3.96,0.020937109,6,0.377408053,422,2,4,3
7.524685603,806,2.61,0.027748551,8,0.357073369,429,3,1,3
7.580999828,884,2.69,0.000667175,8,0.37971349,410,2,4,3
7.546462192,815,1.32,0.017092555,8,0.331244959,398,2,9,4
7.55859176,863,3.77,0.014054681,6,0.407080064,429,4,18,3
7.515430036,841,3.37,0.011677972,7,0.312869238,396,4,6,4
7.563371054,633,3.57,0.005155567,7,0.343752399,397,2,16,4
7.514408823,887,4.13,0.002430757,7,0.319247836,416,1,14,3
7.524396863,956,1.4,0.026905492,7,0.402001698,392,2,18,2
7.583125659,623,2.19,0.008344718,8,0.328965568,421,4,3,3
7.50142307,700,4.04,0.008309472,6,0.368294266,407,1,8,3
7.545008916,626,2.86,0.012087716,8,0.348461705,411,4,12,3
7.547327633,876,1.17,0.010298543,7,0.382212905,424,2,14,3
7.523465078,804,0.92,0.022527738,6,0.371226393,400,2,5,3
7.559297101,747,2.82,0.007244072,6,0.39174206,415,4,10,3
7.521963739,869,1.16,0.004075846,8,0.335137177,399,3,10,1
7.543534565,648,1.67,0.022082538,6,0.401125998,401,4,2,3
7.515622719,857,2.56,0.016725293,8,0.376296193,395,1,16,4
7.541297057,641,3.88,0.022033687,6,0.345387776,399,2,11,4
7.59374862,941,1.96,0.006439437,7,0.390328042,394,4,10,2
7.527312521,910,0.25,0.023411187,6,0.384002919,403,3,17,3
7.57494563,894,1.5,0.019964475,7,0.300322157,419,4,7,3
7.571829884,959,0.87,0.017032159,6,0.315512354,404,4,4,3
7.503657457,826,1.41,0.029655733,8,0.351742214,419,2,15,3
7.598855417,808,2.41,0.015820186,6,0.321069358,417,1,2,3
7.562124674,708,2.22,0.005625467,6,0.349494789,410,4,3,3
7.585392978,776,2.63,0.011862724,8,0.396096153,416,1,15,3
7.580047137,702,2.01,0.026185265,7,0.384173881,421,4,16,3
7.558634088,929,0.77,0.017975719,6,0.320896429,400,4,16,3
7.517271353,800,4.09,0.028440206,7,0.381841883,402,4,8,3
7.588109408,692,2.45,0.027337181,7,0.360405155,400,4,9,3
7.580470681,736,1.17,0.011745167,8,0.405181677,423,1,9,3
7.538173517,740,0.54,0.0286345,8,0.383655199,409,2,16,3
7.539408594,935,0.54,0.025645833,7,0.3020369,399,2,18,2
7.520240129,785,1.55,0.020911065,6,0.337814707,422,1,7,3
7.527236012,799,1.4,0.003888743,7,0.300569624,428,3,2,3
7.595331264,867,2.91,0.007064163,8,0.34558537,427,4,12,3
7.525477136,648,2.97,0.003692724,6,0.370984811,394,2,15,1
7.513349425,697,3.91,0.022337946,7,0.393353299,411,1,9,3
7.508280481,721,4.04,0.023120481,7,0.376116252,429,4,14,3
7.538136539,907,0.61,0.024085201,6,0.337087886,392,1,7,2
7.524302239,668,3.48,0.001987171,8,0.372963681,424,4,14,3
7.599876632,653,3.86,0.006134743,7,0.323291955,430,1,11,3
7.544860858,964,2.62,0.0033135,7,0.348124422,417,1,11,3
7.58783702,656,0.8,0.000410401,8,0.315739895,397,4,10,1
7.552100494,830,3.79,0.019193588,6,0.380420736,421,2,20,3
7.50329821,688,4.12,0.014415591,7,0.366451819,395,4,18,4
7.535159763,867,1.02,0.020750497,6,0.302397584,395,1,18,4
7.595782259,785,2.93,0.002544329,6,0.382393245,412,1,11,3
7.595601269,760,4.14,0.010813452,7,0.348934813,416,4,14,3
7.576333451,769,3.39,0.003113871,7,0.403057153,409,2,16,3
7.563928208,883,1.86,0.015828768,6,0.320413068,395,4,2,4
7.543781626,851,2.97,0.010705859,7,0.317591215,394,3,6,4
7.527077035,666,3.78,0.000441849,6,0.306365058,399,3,2,1
7.542511231,757,2.49,0.019031083,8,0.310072641,403,3,10,3
7.593404944,638,1.57,0.003988696,6,0.404764068,408,3,9,3
7.599855365,828,2.49,0.007411335,8,0.378478093,391,4,15,4
7.57318392,646,1.11,0.001811815,6,0.368907513,392,3,1,1
7.576054923,852,2.19,0.012289788,7,0.333187277,405,1,11,3
7.577677158,780,1.13,0.004573548,8,0.333084513,401,3,17,3
7.520310868,859,0.88,0.002984901,8,0.393495023,399,2,10,1
7.566760977,891,2.73,0.029966243,7,0.310882444,420,1,15,3
7.535781006,806,4.11,0.017736962,8,0.313637677,400,3,1,3
7.589978241,691,0.89,0.027609386,7,0.321331775,399,3,15,4
7.501852119,694,0.39,0.012974581,7,0.303075822,424,3,15,3
7.560184663,825,1.66,0.025790012,7,0.395204519,411,2,9,3
7.504856366,879,1.21,0.017081135,8,0.364904421,418,1,19,3
7.576276585,889,1.69,0.011032593,7,0.376441488,397,3,7,4
7.547764981,920,0.35,0.006547187,6,0.381024357,420,3,9,3
7.577914719,676,1.4,0.011038115,6,0.318116403,390,1,7,4
7.557296817,946,1.23,0.015352674,8,0.389596568,417,2,11,3
7.550905884,659,1.16,0.00470107,8,0.38827254,411,3,6,3
7.506688954,698,1.17,0.006865944,8,0.330887817,404,1,18,3
7.544605583,705,0.69,0.000970142,8,0.34948307,407,3,20,3
7.561166635,957,4.09,0.002298067,7,0.371990526,403,2,19,3
7.588022448,692,1.07,0.028101387,7,0.405898042,420,3,11,3
7.533995743,688,4.12,0.019461748,6,0.374808532,408,4,16,3
7.586637061,674,3.54,0.010086902,8,0.354011369,398,4,11,4
7.527499059,827,2.71,0.010731832,6,0.342814516,418,3,3,3
7.589481656,927,3.38,0.001259565,8,0.407118713,401,4,13,3
7.541370493,692,2.82,0.011728115,8,0.404363023,416,1,15,3
7.557763979,920,3.14,0.02273142,7,0.361283343,410,2,10,3
7.536769729,678,4.1,0.02283766,8,0.389489877,414,3,9,3
7.598656711,821,3.78,0.019712051,6,0.331568382,409,3,6,3
7.578687517,859,1.87,0.003654477,7,0.331854442,406,2,10,3
7.520703093,706,0.45,0.01991021,8,0.333154379,397,4,7,4
7.541831694,828,1.31,0.005842414,7,0.398525231,406,3,13,3
7.553383812,718,1.35,0.02127569,8,0.361518299,424,4,9,3
7.599572757,795,0.97,0.010234299,6,0.372774028,419,1,14,3
7.586083718,822,2.43,0.019684527,6,0.358892204,396,2,5,4
7.5554587,797,0.57,0.021167438,6,0.404498203,394,4,18,0
7.514751091,653,3.57,0.023669946,6,0.313816409,394,3,11,4
7.528094214,669,3.95,0.028953828,7,0.305503999,390,3,10,4
7.546075435,718,2.17,0.012524972,7,0.399798779,396,2,7,4
7.564717033,779,3.59,0.004158629,7,0.328062206,397,1,6,1
7.585686882,650,3.03,0.008516612,8,0.366248899,405,3,2,3
7.569711432,847,1.67,0.010030989,7,0.305642243,394,4,9,4
7.53051425,803,0.79,0.028671899,6,0.377921584,413,3,6,3
7.552594739,664,0.42,0.004593251,7,0.403414007,393,1,16,1
7.520707497,946,0.82,0.002132526,7,0.302103151,397,1,20,2
7.522804142,692,1.35,0.010242481,8,0.374043475,397,4,2,4
7.539323472,767,0.87,0.017704354,8,0.318472759,419,4,9,3
7.528667152,745,1.16,0.003625361,6,0.365033951,419,2,20,3
7.589513233,972,1.21,0.027471783,8,0.365970018,401,2,1,3
7.591617702,947,1.35,5.49E-05,6,0.357400347,423,3,2,3
7.566958761,736,0.96,0.012810569,7,0.372937522,405,1,19,3
7.515947517,678,4,0.013978395,7,0.312143908,396,2,3,4
7.520820256,654,1.11,0.010857794,7,0.386306841,411,1,19,3
7.527803658,737,3.88,0.000159244,6,0.345385471,399,2,9,1
7.585134268,922,3.1,0.006263156,8,0.316261672,403,4,20,3
7.561971939,824,2.15,0.025427718,8,0.32303379,393,4,10,4
7.545985613,685,2.26,0.028331969,7,0.352746736,404,1,14,3
7.546920243,890,3.97,0.018334676,8,0.371957161,409,4,18,3
7.539685384,829,3.77,0.028402925,6,0.409128552,401,1,19,3
7.586754081,647,3.59,0.022653396,6,0.385513096,410,1,16,3
7.597052507,952,0.73,0.020604384,6,0.356575501,391,1,8,2
7.577064901,726,3.14,0.01078049,6,0.384709554,425,4,15,3
7.576331565,804,3.49,0.024023288,8,0.40555943,419,4,7,3
7.500402114,777,3.52,0.016489076,8,0.402838902,403,3,4,3
7.571948609,787,2.42,0.026777246,7,0.34663643,400,4,7,3
7.524014256,660,3,0.027536085,6,0.32678257,416,4,13,3
7.521271783,645,1.87,0.023256632,7,0.37071335,396,1,20,4
7.588991845,930,0.54,0.02478478,7,0.387094836,414,4,11,3
7.560026014,874,0.67,0.025610594,7,0.311406614,409,1,1,3
7.571280813,665,3.41,0.024841601,7,0.365733746,406,4,3,3
7.545189824,823,0.83,0.013621641,6,0.324117062,414,3,15,3
7.528855325,913,1.12,0.029662799,8,0.339034325,418,3,9,3
7.509787373,895,3.05,0.011387266,8,0.348905468,397,3,16,4
7.578284784,668,3.05,0.014073005,6,0.356682379,407,3,12,3
7.592419066,665,0.6,0.007425394,6,0.367946012,429,4,3,3
7.592984562,965,3.28,0.001541163,7,0.334818277,425,4,10,3
7.585634863,895,3.61,0.025825046,8,0.407923754,396,3,19,0
7.529212543,877,3.55,0.02313878,6,0.352145106,417,1,3,3
7.509445865,624,3.84,0.009110616,8,0.331835898,408,3,9,3
7.540639172,823,3.22,0.005672405,7,0.378073151,393,1,11,4
7.517501427,699,3.23,0.018168456,7,0.38493689,400,4,3,3
7.515685696,680,0.59,0.000382457,6,0.323382699,391,2,9,1
7.565030428,791,0.88,0.016526717,8,0.403022541,409,1,12,3
7.559657812,778,1.92,0.011364445,7,0.342744133,413,1,1,3
7.554054748,978,1.31,0.017420842,7,0.385142291,397,4,13,2
7.54438405,964,0.65,0.001232028,8,0.315777031,408,4,10,3
7.583602489,669,0.66,0.014711472,7,0.325487478,408,4,11,3
7.515032793,753,2.14,0.001858729,8,0.307374907,397,2,16,1
7.564171687,824,3.19,0.029226819,7,0.351328099,422,4,3,3
7.589413632,630,2.08,0.021470261,7,0.366511458,393,3,6,4
7.517366747,909,0.48,0.020350858,6,0.409610312,392,3,17,2
7.536982948,921,0.71,0.021171402,8,0.389625334,406,1,7,3
7.539031484,741,3.04,0.01240542,6,0.341190471,424,1,15,3
7.591813075,798,2.72,0.026887995,7,0.337436182,422,3,18,3
7.506399477,681,2.45,0.00929863,7,0.38590647,426,2,8,3
7.550154433,913,0.49,0.008928477,6,0.366062401,398,4,18,2
7.586628989,789,3.69,0.007465481,8,0.398011137,408,2,13,3
7.528165907,836,2.77,0.020670972,8,0.304940668,395,2,20,4
7.548213649,937,1.26,0.024028364,7,0.353806357,412,2,15,3
7.516561764,691,0.31,0.00115287,6,0.375210303,406,4,4,3
7.52300607,902,1.02,0.002004591,7,0.368726724,391,4,3,2
7.525564882,684,2.05,0.022695604,6,0.353487075,417,4,2,3
7.580639564,737,2.22,0.018071437,7,0.34009421,408,4,5,3
7.514600982,960,3.59,0.022443652,6,0.387586621,391,1,19,2
7.501057858,656,0.3,0.006150471,6,0.326271831,417,2,12,3
7.506708885,794,1.09,0.005575437,7,0.391457134,422,1,19,3
7.536287154,879,0.1,0.019074698,8,0.394519433,405,4,19,3
7.570422951,664,2.13,0.015357638,6,0.340780728,422,4,4,3
7.550392956,890,1.74,0.027368711,8,0.342270614,394,3,8,4
7.579080646,873,3.14,0.002423168,7,0.321861019,397,3,19,1
7.542870041,880,1.83,0.011191103,8,0.309982239,402,3,16,3
7.557937825,828,0.23,0.021815579,8,0.33620333,418,1,1,3
7.56077534,693,0.75,0.016437543,7,0.30556777,402,4,9,3
7.593251738,739,2.44,0.009756929,7,0.38499989,395,2,12,4
7.580336599,794,2.69,0.021674388,6,0.364663429,402,3,16,3
7.548229957,906,2.8,0.028665977,7,0.33736491,419,3,2,3
7.535293733,702,4.04,0.003669617,7,0.314615474,424,4,1,3
7.542516673,676,3.72,0.01493609,8,0.316901095,421,2,3,3
7.535811688,798,0.76,0.029277711,7,0.386583342,426,2,14,3
7.567618285,741,1.31,0.026528386,8,0.30992862,402,3,9,3
7.579114104,868,0.23,0.0118716,7,0.393253582,416,4,5,3
7.532466404,898,0.28,0.001311474,7,0.349186938,413,1,15,3
7.528059688,914,2.51,0.00632188,7,0.372712659,411,3,15,3
7.551169064,832,3.69,0.007250489,8,0.360800188,411,1,19,3
7.529524859,740,3.75,0.026127148,6,0.370323017,409,4,11,3
7.516232286,897,2.33,0.019674613,8,0.330956473,406,2,2,3
7.587426143,624,2.6,0.013535581,7,0.319946428,417,3,8,3
7.586898596,637,1.17,0.026863795,8,0.351683228,423,2,12,3
7.573909034,790,3.84,0.019898017,8,0.367726715,418,4,10,3
7.517897089,657,4.09,0.002348857,8,0.353822026,397,2,5,1
7.510457238,726,3.49,0.018021432,7,0.370313891,397,4,14,4
7.594786071,643,1.03,0.029297061,7,0.378251346,393,4,15,4
7.556833712,805,3.64,0.019405019,8,0.406336186,428,4,1,3
7.563375798,881,0.93,0.025121221,8,0.382912832,406,1,13,3
7.556453194,885,3.73,0.028673403,7,0.379275495,409,1,12,3
7.536914459,718,4.17,0.01596577,7,0.374976463,415,1,11,3
7.527248542,946,0.98,0.025679176,6,0.362072263,421,4,1,3
7.578805578,730,1.5,0.001658921,7,0.398504002,391,4,11,1
7.585054459,678,3.89,0.023479284,6,0.392141363,424,1,6,3
7.506948621,963,2.78,0.0266104,8,0.400452878,404,3,13,3
7.585791719,824,1.55,0.003185712,8,0.349513462,404,3,10,3
7.574923091,902,0.5,0.026105719,8,0.387621291,414,3,1,3
7.566916778,681,1.54,0.013955765,8,0.314816888,418,2,1,3
7.546636188,772,2.04,0.012858139,6,0.311978198,392,4,12,4
7.551436201,940,2.86,0.010069604,7,0.388016343,410,4,9,3
7.568505486,800,1.88,0.020437202,6,0.366601114,417,1,16,3
7.573087185,858,3.29,0.014773464,7,0.386174136,424,1,9,3
7.524103752,864,4.12,0.015500957,7,0.317466984,391,1,3,4
7.593328322,639,1.01,0.017141393,7,0.406446114,426,2,20,3
7.556265148,924,1.14,0.025727377,6,0.359598757,405,3,10,3
7.5257665,836,3.99,0.001042308,8,0.392032187,421,2,4,3
7.523056408,751,1.65,0.009467085,8,0.321707892,413,4,4,3
7.518924056,654,1.53,0.015764306,7,0.314138362,404,4,17,3
7.508295719,758,0.24,0.009871545,8,0.367151135,427,3,15,3
7.594644127,926,1.04,0.00261035,7,0.366036771,422,2,17,3
7.57950892,758,3.57,0.01687606,8,0.347843399,427,1,7,3
7.579573842,641,3.72,0.015090356,8,0.386832742,395,3,19,4
7.514979517,682,2.87,0.014390946,6,0.339730353,401,3,5,3
7.508287295,836,3.19,0.025171039,6,0.376142683,428,4,5,3
7.591020688,660,1.83,0.010524786,8,0.347330755,415,4,9,3
7.570641725,682,2.96,0.025773097,6,0.311922643,393,4,14,4
7.5193316,752,3.83,0.012668258,8,0.395386906,412,3,8,3
7.505510001,851,1.86,0.018987927,7,0.321660218,417,1,19,3
7.522213573,711,0.58,0.004255365,6,0.306141339,407,3,12,3
7.59105832,754,0.24,0.004538386,7,0.331691548,414,2,8,3
7.526907416,938,3.7,0.020090274,6,0.405279835,405,4,12,3
7.524049458,793,2.34,0.007212408,7,0.404271302,427,3,17,3
7.503663567,807,2.74,0.024853206,7,0.313945305,421,1,7,3
