pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.554649375,648,3.73,0.008479297,6,0.40005869,427,3,3,0
7.514614708,664,0.16,0.000560363,7,0.405054857,399,3,14,0
7.541840561,857,3.85,0.02130975,8,0.336666968,413,1,6,0
7.563434814,774,3.29,0.029211128,8,0.316823519,401,4,12,0
7.510858519,979,1.48,0.0101031,6,0.378381113,410,1,9,0
7.525558926,936,3.02,0.026474525,6,0.327187684,414,2,15,0
7.571058742,684,0.15,0.028097431,7,0.32572948,419,4,15,0
7.588761013,739,1.04,0.004482631,6,0.389474348,421,1,14,0
7.591768486,710,2.31,0.012534336,8,0.33318266,429,2,12,0
7.542341486,847,4.1,0.017235185,7,0.313216181,428,2,13,0
7.53384441,784,2.44,0.003055176,6,0.379574285,407,2,10,0
7.549626637,781,0.49,0.014286949,6,0.357795238,393,2,6,1
7.523715795,849,2.03,0.006572911,8,0.342326539,427,2,17,0
7.553835148,941,3.86,0.008215296,6,0.39857048,423,1,3,0
7.517016237,717,2.58,0.013218958,6,0.375956545,395,3,14,1
7.580491508,920,1,0.017329009,6,0.356013255,391,3,7,0
7.560942823,680,4.19,0.018490331,6,0.392511258,405,2,3,0
7.506085119,629,3.43,0.013089978,7,0.385716178,399,3,20,1
7.586336239,628,3.06,0.028784108,8,0.387993596,411,1,1,0
7.56292144,757,2.19,0.009391193,6,0.33884801,399,2,15,1
7.518248354,781,1.53,0.016090975,6,0.393723307,394,2,15,1
7.575238895,761,2.34,0.029781263,6,0.311685643,427,4,1,0
7.542509727,900,3.27,0.025452066,6,0.323280617,411,2,13,0
7.561602433,638,1.04,0.011837921,7,0.333754177,428,1,19,0
7.583270514,961,2.81,0.013948482,8,0.348685771,392,4,19,0
7.573076312,905,1.19,0.012963511,7,0.403823283,430,3,8,0
7.561956799,904,1.49,0.008094832,6,0.33953877,401,1,10,0
7.541832879,954,4,0.00239014,8,0.405912648,428,2,8,0
7.546893747,864,3.3,0.024164278,7,0.353843179,397,2,13,1
7.570357445,878,2.22,0.015267596,7,0.31624407,406,3,2,0
7.597792232,903,3.25,0.017757066,6,0.341358787,408,1,6,0
7.521955993,728,1.92,0.003277682,8,0.340602133,390,2,2,0
7.59114463,691,3.55,0.024684192,6,0.370495556,414,1,5,0
7.530743346,940,1.46,0.028540433,7,0.340524962,420,2,8,0
7.522574808,640,0.41,0.017402011,7,0.375918481,405,1,8,0
7.551425205,809,3.39,0.020621442,7,0.400904238,402,1,19,0
7.526743862,947,3.98,0.017433224,6,0.392091549,409,3,19,0
7.558655034,845,0.3,0.006044766,6,0.359618897,406,3,14,0
7.571004986,875,0.17,0.023300356,6,0.346123843,403,4,3,0
7.539823748,845,3.1,0.025960907,8,0.362881659,404,4,7,0
7.56182568,793,4.19,0.026023298,6,0.318162506,426,3,17,0
7.534411264,721,3.87,0.008960443,7,0.312800657,390,1,13,1
7.593800927,680,0.2,0.021075643,8,0.339442866,392,4,2,1
7.524316967,834,1.9,0.014088993,8,0.300413898,396,3,18,1
7.574057172,892,1.77,0.009851853,6,0.344572924,404,4,19,0
7.507016391,814,1.68,0.023751837,7,0.366691933,420,3,10,0
7.550579459,963,2.14,0.023514606,8,0.396242967,392,4,2,0
7.500395132,765,2.68,0.020224206,7,0.347423041,393,4,18,1
7.519332076,813,1.01,0.025814154,8,0.309552973,392,2,2,1
7.598358984,910,1.32,0.016134677,8,0.35690486,393,3,9,0
7.572053557,851,0.17,0.024391514,8,0.380727898,419,1,1,0
7.50239823,725,2.69,0.00718422,6,0.38467777,420,2,16,0
7.562854828,933,3.59,0.022713114,6,0.37860669,428,1,16,0
7.567804073,887,0.28,0.024638484,6,0.331117338,394,4,6,1
7.523300631,749,1.03,0.013242537,8,0.320195106,418,4,20,0
7.591162412,945,3.45,0.027564624,7,0.376382778,402,2,6,0
7.507278387,924,3.26,0.007885371,7,0.320065741,413,4,8,0
7.594285271,952,1.38,0.001203732,8,0.348276758,398,1,11,0
7.538670868,624,3.42,0.008207585,7,0.325127054,390,2,7,1
7.534331351,762,1.93,0.028135709,6,0.339709476,428,3,3,0
7.548355953,823,1.7,0.009549785,8,0.303220519,405,3,18,0
7.573603403,662,0.6,0.014592756,8,0.308782938,416,3,19,0
7.523600928,710,2.82,0.008584369,8,0.312082169,408,1,14,0
7.514241102,977,0.36,0.015901872,8,0.349552639,423,2,8,0
7.528660351,633,3.87,0.017697082,6,0.379553577,425,2,13,0
7.554597843,960,2.11,0.002921505,7,0.300012533,429,1,15,0
7.543956236,969,3.55,0.009054173,8,0.338396543,417,4,10,0
7.591633924,805,1.56,0.015146801,6,0.335612138,429,2,13,0
7.533835804,744,3.33,0.028469887,6,0.3487301,428,4,16,0
7.576293291,897,2.49,0.009570339,8,0.382298148,416,3,1,0
7.514926045,867,1.47,0.013622974,8,0.31289978,395,2,6,1
7.509702279,848,0.31,0.015939651,7,0.367606935,414,3,18,0
7.532946203,869,2.02,0.000410657,7,0.331797666,395,1,11,0
7.51166972,816,1.7,0.018963148,8,0.362689129,391,2,11,1
7.546787784,654,2.53,0.029819584,6,0.348097578,417,3,5,0
7.522568419,805,3.4,0.005571848,7,0.402900107,394,2,6,0
7.575862302,748,1.78,0.006334919,6,0.381253181,402,2,3,0
7.550114133,895,2.3,0.024045324,8,0.328839805,411,1,7,0
7.546694215,864,3.71,0.012622993,7,0.382643844,393,2,19,1
7.569661721,902,3.14,0.028336133,8,0.331924732,404,2,2,0
7.566801078,852,3.72,0.008430647,8,0.328135809,415,1,20,0
7.515086993,691,0.88,0.023846339,8,0.371873548,400,1,4,0
7.541808523,881,2.21,0.02431958,6,0.305462928,393,1,2,1
7.521950444,662,2.87,0.016782382,6,0.384893231,408,1,6,0
7.569800407,700,3.17,0.023182951,7,0.402045108,398,4,14,0
7.55419956,781,2.4,0.014282705,7,0.369930187,425,1,2,0
7.592740071,788,3.48,0.019356836,7,0.34219985,395,1,14,1
7.536636863,776,1.58,0.001218991,7,0.397875292,400,4,20,0
7.552758589,953,1.7,0.019389176,6,0.378908716,409,1,19,0
7.535822926,865,3.85,0.006867345,8,0.385056842,414,4,12,0
7.52499839,641,4.18,0.013840223,7,0.371456202,399,3,6,1
7.503219972,727,2.89,0.028267442,6,0.373944626,410,3,20,0
7.519835513,649,1.11,0.022438914,8,0.328891374,428,1,10,0
7.536570937,683,3.59,0.029937578,7,0.391736212,423,1,20,0
7.513902116,719,3.92,0.014980924,8,0.402686311,399,3,20,0
7.516466168,822,2.98,0.018185923,8,0.40786055,416,1,6,0
7.585302521,660,2.8,0.015575126,7,0.310361559,391,4,18,1
7.562196284,636,3.37,0.002722783,6,0.373329453,422,3,15,0
7.527483405,777,2.11,0.02601189,7,0.370949637,397,3,9,1
7.502984313,778,2.75,0.0104951,8,0.399820398,398,1,19,1
7.595894446,656,3.95,0.015639813,8,0.331684074,408,3,16,0
7.547576867,921,1.03,0.017799485,8,0.387295925,426,2,16,0
7.566789304,827,2.86,0.008232549,7,0.328784646,397,1,19,1
7.504420345,667,3.36,0.025908141,7,0.366751782,422,2,1,0
7.52547762,658,3.66,0.013109289,7,0.400902093,395,3,19,0
7.551760234,828,2.51,0.017713341,8,0.373753135,412,4,15,0
7.587836772,680,3.06,0.019196568,6,0.36891847,402,1,5,0
7.579463988,627,4.12,0.003723872,7,0.387259617,407,2,15,0
7.582551462,626,1.92,0.023653826,7,0.341031826,424,1,11,0
7.563990256,671,2.9,0.023104653,8,0.405289832,413,2,1,0
7.545760405,826,3.23,0.028414796,6,0.354313454,404,2,15,0
7.581852679,637,1.78,0.018347996,6,0.369290282,418,1,18,0
7.515621677,642,3.91,0.004054121,7,0.363974329,415,4,12,0
7.592808596,818,3.02,0.01164437,7,0.322217957,416,1,9,0
7.506607378,689,3.05,0.021599408,6,0.386830329,404,4,14,0
7.533681907,889,0.15,0.01211976,6,0.325210513,402,4,9,0
7.548048902,878,1.56,0.029546117,7,0.321963083,392,2,16,1
7.577336858,923,3.45,0.000549136,8,0.393318341,421,4,10,0
7.504390948,812,0.89,0.00823079,6,0.328504383,399,2,3,1
7.525457346,847,2.9,0.00012688,7,0.333376532,392,3,5,0
7.56296949,668,3.95,0.026453895,7,0.305827002,430,4,18,0
7.52139849,726,3.79,0.026207785,7,0.305115928,407,1,12,0
7.554285445,724,2.82,0.0275196,7,0.402026048,390,4,15,0
7.571751876,631,1.07,0.012671372,6,0.31155983,391,2,12,1
7.581349903,783,4.08,0.026975158,7,0.318305036,394,3,16,1
7.509037746,744,3.91,0.027461099,8,0.310610595,394,3,14,1
7.502095482,892,1.12,0.018348761,6,0.367140417,426,1,16,0
7.552550061,908,3.2,0.019027715,7,0.406605323,407,3,2,0
7.542153859,789,0.8,0.023941229,6,0.389927649,399,3,20,1
7.508402735,918,2.01,0.022813152,7,0.312629047,430,1,9,0
7.545696359,883,3.07,0.001562523,8,0.40001679,395,4,19,0
7.587476673,882,3.61,0.0113281,6,0.378207211,406,3,10,0
7.597778472,923,3.13,0.011936504,8,0.335464828,416,2,20,0
7.523894909,671,3.67,0.002764027,8,0.325801378,401,3,13,0
7.518341319,924,2.03,0.008932641,6,0.367843614,408,3,12,0
7.524668986,895,2.34,0.017823124,8,0.341632861,419,1,4,0
7.562921715,929,1.47,0.020497718,8,0.34714472,428,2,20,0
7.523584356,889,3.52,0.023101661,6,0.342481909,413,4,8,0
7.515732476,645,3.28,0.027594337,8,0.351029581,398,4,8,1
7.596229269,758,2.27,0.022568954,6,0.369716709,427,1,8,0
7.567368256,633,2.57,0.004736374,8,0.367406405,402,2,2,0
7.584211434,732,0.93,0.020045491,6,0.314865329,400,3,13,0
7.516821105,775,2.78,0.003757592,6,0.313418399,411,4,6,0
7.544615185,943,3.49,0.003766017,8,0.361883211,406,4,2,0
7.598163923,689,2.07,0.000808452,6,0.385305522,391,4,16,0
7.567539616,716,3.28,0.006986603,7,0.306552207,414,3,9,0
7.569425583,713,2.33,0.028059507,7,0.360599539,396,1,18,1
7.530488627,745,3.13,0.023311272,8,0.349287381,390,3,6,1
7.520445865,765,1.14,0.028206187,6,0.33303564,420,3,14,0
7.527640053,902,0.55,0.004576853,8,0.348520813,424,4,12,0
7.512982366,758,0.4,0.023484423,6,0.352825366,419,2,9,0
7.598859089,912,0.76,0.01837579,7,0.360566593,411,4,2,0
7.597755095,769,1.96,0.017678421,7,0.311777324,413,4,7,0
7.542748803,643,3.12,0.023074133,7,0.369458177,402,1,9,0
7.583147769,946,2.73,0.009931699,6,0.403801796,403,4,1,0
7.561780882,741,2.13,0.005782363,8,0.312507886,429,4,18,0
7.584017728,864,1.71,0.013793033,6,0.333445998,407,3,3,0
7.574233683,693,4.14,0.025140797,6,0.325330667,404,2,5,0
7.502146006,784,3.36,0.02452123,7,0.379266968,409,2,1,0
7.509449984,979,1.8,0.011292834,7,0.356251278,423,3,20,0
7.598715489,926,3.15,0.005189756,6,0.319245245,391,1,18,0
7.54105207,703,4.15,0.000297593,6,0.342294127,413,4,17,0
7.534843418,808,0.68,0.004390263,6,0.333365695,416,3,10,0
7.571031746,947,1.24,0.006056363,8,0.307786234,407,3,12,0
7.597186182,845,1.53,0.006472061,8,0.326655489,425,3,2,0
7.509583131,878,3.6,0.02848433,7,0.382232102,408,1,5,0
7.517499867,909,1.95,0.006177522,8,0.323613223,409,4,20,0
7.551296663,775,3.1,0.00097698,8,0.349429718,419,1,10,0
7.537302757,634,2.4,0.000735431,8,0.379339116,430,4,12,0
7.572074185,861,4.11,0.006889955,6,0.377884344,421,4,4,0
7.53517485,705,1.86,0.020624733,6,0.319037409,405,1,13,0
7.599023082,654,3.07,0.015871736,6,0.329170733,416,4,5,0
7.57670928,966,4.12,0.013776609,7,0.397204757,409,1,17,0
7.562277219,726,3.12,0.00818241,7,0.358091802,405,3,10,0
7.577074854,967,0.81,0.008286321,6,0.348756347,403,1,9,0
7.56832093,753,1.04,0.020721463,7,0.310306998,398,3,17,1
7.506914173,766,3.26,0.008937675,8,0.396864104,417,2,13,0
7.599821412,908,1.03,0.025603318,8,0.384303592,427,3,7,0
7.577470659,928,2.24,0.011192512,6,0.362579102,399,3,17,0
7.5773327,904,0.75,0.023083831,6,0.394821765,422,3,19,0
7.576656107,754,1.29,0.020370924,7,0.314135292,390,1,18,1
7.501401861,802,4.12,0.021269113,7,0.370870741,414,4,14,0
7.556579992,798,2.48,0.019763841,6,0.346236902,428,4,19,0
7.588080305,913,0.76,0.021354916,7,0.312347851,415,2,3,0
7.528294378,900,0.3,0.02528967,7,0.314927168,407,4,15,0
7.534621498,854,1.32,0.015148292,6,0.343149071,407,1,1,0
7.523185686,731,3.83,0.012549636,8,0.387929883,426,1,5,0
7.553794949,786,1.05,0.021307519,6,0.306104302,397,4,15,1
7.525938531,719,1.97,0.024839391,7,0.30914429,399,1,11,1
7.575795895,920,3.45,0.007549696,8,0.399450165,407,2,9,0
7.589679313,898,1.5,0.004507295,6,0.340277944,399,3,8,0
7.558899976,932,1.53,0.015607875,6,0.304682305,424,2,14,0
7.534297971,794,0.51,0.021581845,6,0.380605422,408,3,20,0
7.539287632,639,2.77,0.017119456,8,0.363963599,419,3,9,0
7.502664784,720,3.24,0.014853038,6,0.315000904,428,1,2,0
7.586507242,853,1.09,0.020628659,7,0.305365216,420,1,2,0
7.559610992,787,2.15,0.018493824,7,0.342219374,422,2,9,0
7.565025873,651,0.13,0.019140745,6,0.352741003,410,2,17,0
7.519603673,777,0.79,0.019618279,7,0.394864545,409,2,6,0
7.526325006,874,3.24,0.017739208,7,0.300769505,409,4,5,0
7.52002733,907,2.74,0.028945421,8,0.370237869,400,4,17,0
7.504135079,958,2.07,0.001894783,7,0.346555039,402,3,6,0
7.511396619,762,1.43,0.02095898,8,0.396774791,425,2,15,0
7.551704195,702,3.02,0.008904839,6,0.328996446,413,2,5,0
7.588373787,736,3.09,0.01350462,8,0.395129831,427,4,15,0
7.572420541,757,2.12,0.013799502,6,0.356442131,415,1,6,0
7.527456607,779,2.71,0.002535546,8,0.343173575,397,4,20,0
7.512384083,762,3.1,0.017957881,6,0.407924856,403,3,20,0
7.598389812,752,1.49,0.020795588,6,0.321730135,410,4,11,0
7.531855938,932,3.63,0.027633603,6,0.362656375,430,3,12,0
7.505575528,693,3.94,0.012417995,8,0.325581674,419,4,3,0
7.500888525,820,4.05,0.019940948,6,0.397553129,400,4,17,0
7.502426894,834,3.82,0.001986801,7,0.349310099,422,3,4,0
7.540756953,811,2.63,0.000688549,7,0.398080079,412,1,7,0
7.572913232,879,0.15,0.006609675,7,0.317531084,420,1,7,0
7.535778542,859,1.8,0.009405575,6,0.389218487,422,4,8,0
7.514743563,915,1.56,0.015356,7,0.366380841,412,2,5,0
7.518039005,927,2.69,0.001480496,8,0.320044863,391,4,2,0
7.546103755,701,0.71,0.024357466,8,0.395159756,423,2,2,0
7.518918843,811,3.19,0.026863259,7,0.400700502,422,3,12,0
7.51269196,787,2.78,0.000191299,6,0.392791396,406,3,17,0
7.56234885,769,0.97,0.020934874,8,0.371846146,395,1,9,1
7.511967352,889,2.39,0.028237797,6,0.385287924,401,4,15,0
7.520337725,714,2.82,0.01839517,7,0.311240481,391,2,18,1
7.5815924,909,3.62,0.015562167,7,0.32063184,422,3,1,0
7.53416495,934,2.6,0.010461662,6,0.308196817,418,2,14,0
7.590563813,779,2.59,0.027218493,8,0.306354186,401,2,17,0
7.500326542,947,1.21,0.018856461,8,0.335751541,403,4,11,0
7.531795879,874,3.73,0.017531643,7,0.359201208,408,2,2,0
7.533478947,931,1.61,0.010627805,7,0.35223254,419,4,1,0
7.52844822,623,1.07,0.006643651,6,0.388700324,403,4,20,0
7.546955447,693,3.11,0.021045783,7,0.396876581,428,3,9,0
7.581540621,776,0.16,0.005295551,7,0.304512053,422,4,18,0
7.560908219,774,0.23,0.014858719,6,0.371080246,405,2,3,0
7.592983744,816,1.53,0.016812449,7,0.340039611,401,4,13,0
7.53971647,639,2.33,0.001074022,6,0.405110564,404,1,1,0
7.571198465,766,0.28,0.025664787,6,0.30841608,400,1,20,0
7.524077615,803,3.66,0.001119646,7,0.385842131,399,1,4,0
7.541087436,633,1.74,0.019974065,8,0.404911908,410,1,5,0
7.563914652,732,1.17,0.002423398,7,0.387255925,422,3,11,0
7.581423266,877,4.05,0.009101291,8,0.394273968,395,4,20,1
7.502535148,722,2.05,0.008490482,8,0.353216742,394,1,15,1
7.574521888,776,2.09,0.014501051,6,0.33592961,404,2,8,0
7.589497921,756,3.4,0.02349911,8,0.363665364,396,3,5,1
7.522913535,753,3.9,0.018384443,7,0.331821821,424,3,4,0
7.541382274,870,3.82,0.019682037,7,0.361713954,397,3,10,1
7.527974265,756,3.94,0.029456599,8,0.30360694,415,1,10,0
7.575217623,692,2.46,0.012501151,7,0.302687982,401,2,10,0
7.549037546,801,2.91,0.018419472,8,0.304795849,426,2,12,0
7.528351835,955,1.71,0.001843198,8,0.351897704,397,1,4,0
7.517762291,825,1.99,0.020787103,8,0.329987876,405,1,18,0
7.501885845,960,3.27,0.012602303,6,0.349818103,403,2,20,0
7.573368917,909,2.8,0.023336564,7,0.350424712,422,1,18,0
7.501316632,811,3.36,0.001686646,6,0.360752751,406,2,10,0
7.512768964,715,1.99,0.002050538,7,0.325650289,429,3,20,0
7.50703874,898,2.49,0.028215717,7,0.387422161,429,1,3,0
7.537015866,895,0.88,0.019815121,7,0.399185188,419,2,1,0
7.51126216,846,0.13,0.00257397,7,0.343815387,417,3,7,0
7.580649032,666,2.34,0.025522011,8,0.363075493,414,2,18,0
7.559294426,785,2.9,0.016457606,8,0.381812876,393,2,11,1
7.543361343,960,1.3,0.000947218,8,0.322508236,409,1,12,0
7.52447156,918,2.23,0.007291649,8,0.396726677,430,1,15,0
7.523242819,917,1.8,0.007265578,7,0.32055931,392,3,16,0
7.576804692,632,3.56,0.025817229,6,0.39214705,402,1,8,0
7.585721042,922,1.74,0.020439743,8,0.326973767,392,4,14,0
7.519996084,737,3.15,0.01861772,7,0.323016242,408,3,17,0
7.500091431,719,0.34,0.000942076,6,0.313457864,424,3,18,0
7.50787106,765,1.27,0.011892856,6,0.37151077,420,2,5,0
7.507796117,882,0.99,0.017529752,8,0.389721127,397,4,4,1
7.528921613,957,0.17,0.022818901,8,0.317776586,391,3,4,0
7.576922892,971,0.46,0.023397279,8,0.350753096,390,1,15,0
7.554678047,940,2.09,0.028793485,8,0.360429608,424,2,9,0
7.553687555,917,1.31,0.012158855,8,0.300278357,419,4,4,0
7.519214764,815,0.25,0.006449117,6,0.378527845,422,2,19,0
7.553808767,849,0.38,0.026957446,6,0.356788527,400,2,11,0
7.526684239,758,1.02,0.025387698,6,0.381221413,419,3,6,0
7.524665444,872,0.38,0.018993711,6,0.398814025,402,3,4,0
7.588051817,698,2.41,0.009903351,8,0.332970506,420,3,3,0
7.505113839,848,3.79,0.009317131,7,0.326353939,400,4,12,0
7.583618285,819,3.19,0.011171023,7,0.311336378,391,3,3,1
7.591908938,625,2.7,0.029387744,8,0.316775108,401,3,14,0
7.547614964,896,1.06,0.02015169,6,0.3183945,397,1,7,1
7.517953667,821,3.97,0.014371719,7,0.367258545,410,1,13,0
7.54901611,914,3.32,0.008381529,8,0.357154086,405,3,15,0
7.500833802,870,0.6,0.003978619,7,0.392949425,416,3,15,0
7.515900956,654,2.79,0.007138036,6,0.385133397,399,2,12,1
7.568459933,657,1.46,0.02580693,6,0.392361952,429,1,17,0
7.536353339,763,3.03,0.022169468,6,0.403268075,404,4,6,0
7.589140321,634,0.8,0.001823966,8,0.306681966,413,4,1,0
7.500201836,916,3.06,0.027196455,8,0.352688508,420,3,16,0
7.549547887,721,2.35,0.02743506,8,0.333477902,425,3,6,0
7.582678412,719,0.65,0.010394234,8,0.370222524,391,3,18,1
7.579315838,680,2.61,0.008384444,6,0.30833329,429,4,1,0
7.567731606,746,0.17,0.005474164,6,0.345854166,398,2,8,1
7.55972397,701,3.72,0.006050881,6,0.340412842,408,4,1,0
7.59610587,911,0.99,0.016613525,6,0.406746891,408,2,3,0
7.509180689,661,0.39,0.027147349,7,0.335615707,404,1,14,0
7.549254238,954,1.09,0.01253417,7,0.308856169,411,2,4,0
7.599954068,796,1.66,0.026368524,8,0.352192632,397,2,3,1
7.506820681,716,0.16,0.014079151,7,0.387972049,399,2,5,1
7.564398618,762,1.07,0.00138482,7,0.339232986,412,4,5,0
7.536322178,887,3.03,0.018931314,6,0.30435317,422,3,10,0
7.577089845,970,1.72,0.005893069,6,0.331488042,410,4,2,0
7.57333664,800,3.94,0.02091552,6,0.329607852,403,1,4,0
7.555251649,863,0.8,0.013147928,8,0.373896924,415,4,4,0
7.507007658,799,0.71,0.010781994,6,0.370440315,404,2,2,0
7.507085758,779,1.36,0.024601373,8,0.33898872,402,4,20,0
7.552183803,939,1.14,0.014360045,7,0.344759028,427,2,12,0
7.587414079,814,1.78,0.001496544,8,0.325475683,410,4,10,0
7.591419247,862,0.76,0.013467655,8,0.326639116,423,3,4,0
7.501977508,712,3.76,0.020634427,6,0.352675772,402,1,3,0
7.572143769,907,1.47,0.000105428,8,0.350184918,396,3,16,0
7.562669845,721,1.31,0.011891919,6,0.33417115,398,1,9,1
7.570158882,941,0.36,0.018489,8,0.345569621,398,2,15,0
7.512986979,703,2.76,0.017720067,6,0.343837568,397,2,9,1
7.542681185,756,0.34,0.010906381,8,0.391504272,401,4,13,0
7.503606644,784,1.93,0.027265561,8,0.361692241,405,1,7,0
7.546003222,709,0.54,0.025090977,8,0.386121725,391,3,1,1
7.580101764,852,2.21,0.021534583,8,0.376635614,418,1,10,0
7.59592055,656,2.32,0.025717439,6,0.391977013,393,4,4,1
7.504764584,972,3.89,0.004993599,8,0.383274452,422,4,4,0
7.504769463,840,1.63,0.021425512,7,0.355004953,406,1,18,0
7.578279289,653,3.05,0.005802686,8,0.332785699,395,4,3,1
7.560289845,644,2.91,0.002657061,6,0.370655214,392,2,13,0
7.599036728,649,2.58,0.007947507,8,0.384451759,417,2,16,0
7.562731528,775,3.62,0.017593392,6,0.363496808,430,1,5,0
7.584863532,871,0.77,0.007721164,7,0.395794615,394,4,20,1
7.59218873,961,0.24,0.003220868,6,0.30976057,412,1,1,0
7.527433656,678,2.11,0.026719742,7,0.330625836,411,3,4,0
7.529960578,851,1.23,0.028666405,8,0.384788976,422,2,20,0
7.50643468,742,4.04,0.018614429,6,0.314909396,413,1,14,0
7.508560901,809,1.67,0.007705887,6,0.352112376,403,2,7,0
7.598485963,664,1.93,0.017340644,8,0.407087066,406,2,8,0
7.591294216,807,2.28,0.007315081,7,0.358673456,395,3,7,1
7.578575782,957,4.11,0.020628201,6,0.310742047,416,2,12,0
7.549853226,774,3.76,0.012674684,6,0.40605752,412,2,17,0
7.504120528,780,1.67,0.022896507,6,0.369868464,401,3,16,0
7.569884877,940,3.58,0.02190443,8,0.337845758,427,4,20,0
7.535888469,644,0.81,0.00294394,6,0.356602496,427,1,9,0
7.572230874,714,1.41,0.011069294,8,0.390269743,411,3,3,0
7.565703878,889,2.1,0.018390247,8,0.360470104,426,1,7,0
7.501315336,728,3.7,0.00521275,8,0.304107631,408,3,2,0
7.502584132,622,3.02,0.000760484,7,0.308616214,418,2,13,0
7.583334456,775,2.78,0.022368144,8,0.343363251,422,3,2,0
7.596485051,811,3.82,0.016370009,6,0.336160574,410,1,11,0
7.541084207,897,0.63,0.015970924,7,0.378784364,392,3,14,1
7.519034138,746,3.05,0.015270489,6,0.40367559,391,1,17,0
7.514695363,922,3.75,0.008492171,8,0.356601828,424,1,4,0
7.571139353,830,3.58,0.025586928,8,0.365499132,414,4,18,0
7.53885123,680,3.47,0.018290117,8,0.372196919,410,1,19,0
7.576634913,737,1.4,0.009097401,7,0.390011704,405,2,12,0
7.552769547,710,1.14,0.017896785,8,0.358004184,419,2,4,0
7.531407083,803,3.68,0.024564757,6,0.36918988,430,4,11,0
7.561909468,875,0.87,0.006780387,7,0.326710046,413,2,4,0
7.51853749,719,3.72,0.02535923,6,0.380355387,398,1,20,1
7.539785193,873,0.38,0.022681954,7,0.372958837,419,4,17,0
7.506016949,633,2.12,0.022987929,6,0.398120749,417,4,2,0
7.579960918,651,2.49,0.019757367,6,0.33041643,422,4,18,0
7.524130346,867,3.76,0.004932993,7,0.340497151,397,3,12,0
7.535436472,651,4.11,0.007610431,7,0.394330351,420,1,13,0
7.559156464,904,0.62,0.027017147,7,0.402731054,414,2,1,0
7.526918531,940,3.27,0.002942455,6,0.300029876,428,3,18,0
7.560588698,682,0.99,0.029951827,7,0.322442779,391,2,3,1
7.548278104,841,1.38,0.02604029,8,0.304008888,408,1,11,0
7.599363995,823,1.35,0.000129846,8,0.350859223,412,1,5,0
